"Fo";"Fofunkcio";"Funkcio";"Fejezet";"Cim";"Alcim";"Jogcim1";"Jogcim2";"Ecs";"Ke";"Nev";"Kiadas";"Bevetel";"Tamogatas";"AHTT";"Oszlop"
FALSE;"F01";"F01a";"FJ10";20;2;1;0;0;0;"IM felügyelete alá tartozó szervezetek és szakmai programok támogatása";490,3;;490,3;232292;3
FALSE;"F03";"F03a";"FJ10";20;2;2;0;0;0;"A jogászképzés színvonalának emelését célzó programok támogatása";500;;500;353740;3
FALSE;"F01";"F01a";"FJ10";20;2;3;0;0;0;"IM társadalom- és szakpolitikai célkitűzéseinek megvalósítása";90;;90;349595;3
FALSE;"F03";"F03a";"FJ10";20;2;4;0;0;0;"Igazságszolgáltatási szervek részvétele a jogszabályelőkészítésben";163,5;;163,5;349151;3
FALSE;"F01";"F01c";"FJ10";20;2;5;0;0;0;"2016. évi Fédération Internationale pour le Droit Européen kongresszus előkészítésének támogatása";85;;85;351484;3
FALSE;"F01";"F01c";"FJ10";20;2;10;0;0;0;"Igazságügyi regionális együttműködés 2016";25;;25;296768;3
FALSE;"F03";"F03a";"FJ10";20;2;17;0;0;0;"A büntetőeljárásról szóló törvény alapján megállapított kártalanítás";120;;120;228213;3
FALSE;"F03";"F03a";"FJ10";20;2;18;0;0;0;"Jogi segítségnyújtás";249;;249;249556;3
FALSE;"F01";"F01c";"FJ10";20;2;19;0;0;0;"Magyar alkotmányos identitás kifejezésre juttatása, nemzettudat, jogvédelem és jogérvényesítés";40;;40;331940;3
FALSE;"F03";"F03a";"FJ10";20;2;20;0;0;0;"Bűncselekmények áldozatainak kárenyhítése";100;;100;267045;3
FALSE;"F01";"F01c";"FJ10";20;2;27;0;0;0;"Nemzetközi kötelezettségek teljesítése";30;;30;264478;3
FALSE;"F03";"F03a";"FJ10";20;2;28;0;0;0;"Magán- és egyéb jogi személyek kártérítése";500;;500;351795;3
FALSE;"F01";"F01a";"FJ10";20;25;0;0;0;0;"Fejezeti általános tartalék";108;;108;10025;2
FALSE;"F01";"F01a";"FJ10";20;26;0;0;0;0;"Fejezeti stabilitási tartalék";89,8;;89,8;352062;2
FALSE;"F16";"F16";"FJ11";0;0;0;0;0;0;"XI. MINISZTERELNÖKSÉG";;;;294089;0
FALSE;"F01";"F01a";"FJ11";1;0;0;0;0;0;"Miniszterelnökség";;4400,9;15654,9;294502;1
FALSE;"F01";"F01a";"FJ11";1;0;0;0;1;0;"Működési költségvetés";;;;294502;2
FALSE;"F01";"F01a";"FJ11";1;0;0;0;1;1;"Személyi juttatások";9021,5;;;294502;3
FALSE;"F01";"F01a";"FJ11";1;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";2586,1;;;294502;3
FALSE;"F01";"F01a";"FJ11";1;0;0;0;1;3;"Dologi kiadások";7524,9;;;294502;3
FALSE;"F01";"F01a";"FJ11";1;0;0;0;1;4;"Ellátottak pénzbeli juttatásai";40,6;;;294502;3
FALSE;"F01";"F01a";"FJ11";1;0;0;0;1;5;"Egyéb működési célú kiadások";32,2;;;294502;3
FALSE;"F01";"F01a";"FJ11";1;0;0;0;2;0;"Felhalmozási költségvetés";;;;294502;2
FALSE;"F01";"F01a";"FJ11";1;0;0;0;2;6;"Beruházások";595,3;;;294502;3
FALSE;"F01";"F01a";"FJ11";1;0;0;0;2;7;"Felújítások";233,7;;;294502;3
FALSE;"F01";"F01a";"FJ11";1;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";21,5;;;294502;3
FALSE;"F03";"F03b";"FJ11";2;0;0;0;0;0;"Információs Hivatal";;190,6;12672,2;659;1
FALSE;"F03";"F03b";"FJ11";2;0;0;0;1;0;"Működési költségvetés";;;;659;2
FALSE;"F03";"F03b";"FJ11";2;0;0;0;1;1;"Személyi juttatások";4377,3;;;659;3
FALSE;"F03";"F03b";"FJ11";2;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";1100,8;;;659;3
FALSE;"F03";"F03b";"FJ11";2;0;0;0;1;3;"Dologi kiadások";5560,3;;;659;3
FALSE;"F03";"F03b";"FJ11";2;0;0;0;2;0;"Felhalmozási költségvetés";;;;659;2
FALSE;"F03";"F03b";"FJ11";2;0;0;0;2;6;"Beruházások";1605,2;;;659;3
FALSE;"F03";"F03b";"FJ11";2;0;0;0;2;7;"Felújítások";107,3;;;659;3
FALSE;"F03";"F03b";"FJ11";2;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";111,9;;;659;3
FALSE;"F01";"F01a";"FJ11";3;0;0;0;0;0;"Nemzetstratégiai Kutató Intézet";;;1300;338251;1
FALSE;"F01";"F01a";"FJ11";3;0;0;0;1;0;"Működési költségvetés";;;;338251;2
FALSE;"F01";"F01a";"FJ11";3;0;0;0;1;1;"Személyi juttatások";689,6;;;338251;3
FALSE;"F01";"F01a";"FJ11";3;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";213,5;;;338251;3
FALSE;"F01";"F01a";"FJ11";3;0;0;0;1;3;"Dologi kiadások";396,9;;;338251;3
FALSE;"F08";"F08b";"FJ11";6;0;0;0;0;0;"Rendszerváltás Történetét Kutató Intézet és Archívum";;;340;341217;1
FALSE;"F08";"F08b";"FJ11";6;0;0;0;1;0;"Működési költségvetés";;;;341217;2
FALSE;"F08";"F08b";"FJ11";6;0;0;0;1;1;"Személyi juttatások";207,3;;;341217;3
FALSE;"F08";"F08b";"FJ11";6;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";56,2;;;341217;3
FALSE;"F08";"F08b";"FJ11";6;0;0;0;1;3;"Dologi kiadások";71,5;;;341217;3
FALSE;"F08";"F08b";"FJ11";6;0;0;0;2;0;"Felhalmozási költségvetés";;;;341217;2
FALSE;"F08";"F08b";"FJ11";6;0;0;0;2;6;"Beruházások";5;;;341217;3
FALSE;"F08";"F08b";"FJ11";7;0;0;0;0;0;"Nemzeti Örökség Intézete";;10,2;317,6;341239;1
FALSE;"F08";"F08b";"FJ11";7;0;0;0;1;0;"Működési költségvetés";;;;341239;2
FALSE;"F08";"F08b";"FJ11";7;0;0;0;1;1;"Személyi juttatások";192,4;;;341239;3
FALSE;"F08";"F08b";"FJ11";7;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";55,6;;;341239;3
FALSE;"F08";"F08b";"FJ11";7;0;0;0;1;3;"Dologi kiadások";73,3;;;341239;3
FALSE;"F08";"F08b";"FJ11";7;0;0;0;2;0;"Felhalmozási költségvetés";;;;341239;2
FALSE;"F08";"F08b";"FJ11";7;0;0;0;2;6;"Beruházások";6,5;;;341239;3
FALSE;"F08";"F08b";"FJ11";8;0;0;0;0;0;"VERITAS Történetkutató Intézet";;;260;343506;1
FALSE;"F08";"F08b";"FJ11";8;0;0;0;1;0;"Működési költségvetés";;;;343506;2
FALSE;"F08";"F08b";"FJ11";8;0;0;0;1;1;"Személyi juttatások";192,4;;;343506;3
FALSE;"F08";"F08b";"FJ11";8;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";55,6;;;343506;3
FALSE;"F08";"F08b";"FJ11";8;0;0;0;1;3;"Dologi kiadások";12;;;343506;3
FALSE;"F08";"F08b";"FJ11";9;0;0;0;0;0;"Eszterháza Kulturális, Kutató- és Fesztiválközpont";;160;791,4;346606;1
FALSE;"F08";"F08b";"FJ11";9;0;0;0;1;0;"Működési költségvetés";;;;346606;2
FALSE;"F08";"F08b";"FJ11";9;0;0;0;1;1;"Személyi juttatások";262,2;;;346606;3
FALSE;"F08";"F08b";"FJ11";9;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";71,6;;;346606;3
FALSE;"F08";"F08b";"FJ11";9;0;0;0;1;3;"Dologi kiadások";530,1;;;346606;3
FALSE;"F08";"F08b";"FJ11";9;0;0;0;2;0;"Felhalmozási költségvetés";;;;346606;2
FALSE;"F08";"F08b";"FJ11";9;0;0;0;2;6;"Beruházások";87,5;;;346606;3
FALSE;"F08";"F08b";"FJ11";10;0;0;0;0;0;"Magyar Nyelvstratégiai Intézet";;;182,8;346617;1
FALSE;"F08";"F08b";"FJ11";10;0;0;0;1;0;"Működési költségvetés";;;;346617;2
FALSE;"F08";"F08b";"FJ11";10;0;0;0;1;1;"Személyi juttatások";105,7;;;346617;3
FALSE;"F08";"F08b";"FJ11";10;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";28,5;;;346617;3
FALSE;"F08";"F08b";"FJ11";10;0;0;0;1;3;"Dologi kiadások";28,6;;;346617;3
FALSE;"F08";"F08b";"FJ11";10;0;0;0;2;0;"Felhalmozási költségvetés";;;;346617;2
FALSE;"F08";"F08b";"FJ11";10;0;0;0;2;6;"Beruházások";20;;;346617;3
FALSE;"F01";"F01a";"FJ11";12;0;0;0;0;0;"Fővárosi, megyei kormányhivatalok és járási kormányhivatalok";;43976,5;122037,4;15558;1
FALSE;"F01";"F01a";"FJ11";12;0;0;0;1;0;"Működési költségvetés";;;;15558;2
FALSE;"F01";"F01a";"FJ11";12;0;0;0;1;1;"Személyi juttatások";108715,5;;;15558;3
FALSE;"F01";"F01a";"FJ11";12;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";29613,7;;;15558;3
FALSE;"F01";"F01a";"FJ11";12;0;0;0;1;3;"Dologi kiadások";25751;;;15558;3
FALSE;"F01";"F01a";"FJ11";12;0;0;0;1;5;"Egyéb működési célú kiadások";1087,4;;;15558;3
FALSE;"F01";"F01a";"FJ11";12;0;0;0;2;0;"Felhalmozási költségvetés";;;;15558;2
FALSE;"F01";"F01a";"FJ11";12;0;0;0;2;6;"Beruházások";637,3;;;15558;3
FALSE;"F01";"F01a";"FJ11";12;0;0;0;2;7;"Felújítások";200,5;;;15558;3
FALSE;"F01";"F01a";"FJ11";12;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";8,5;;;15558;3
FALSE;"F01";"F01b";"FJ11";13;0;0;0;0;0;"Közigazgatási és Igazságügyi Hivatal";;77,5;1353,4;294213;1
FALSE;"F01";"F01b";"FJ11";13;0;0;0;1;0;"Működési költségvetés";;;;294213;2
FALSE;"F01";"F01b";"FJ11";13;0;0;0;1;1;"Személyi juttatások";1000,4;;;294213;3
FALSE;"F01";"F01b";"FJ11";13;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";160,7;;;294213;3
FALSE;"F01";"F01b";"FJ11";13;0;0;0;1;3;"Dologi kiadások";236,5;;;294213;3
FALSE;"F01";"F01b";"FJ11";13;0;0;0;2;0;"Felhalmozási költségvetés";;;;294213;2
FALSE;"F01";"F01b";"FJ11";13;0;0;0;2;6;"Beruházások";33,2;;;294213;3
FALSE;"F01";"F01b";"FJ11";13;0;0;0;2;7;"Felújítások";0,1;;;294213;3
FALSE;"F04";"F04c";"FJ11";14;0;0;0;0;0;"Nemzeti Közszolgálati Egyetem";;3100;4344,2;304191;1
FALSE;"F04";"F04c";"FJ11";14;0;0;0;1;0;"Működési költségvetés";;;;304191;2
FALSE;"F04";"F04c";"FJ11";14;0;0;0;1;1;"Személyi juttatások";3615,5;;;304191;3
FALSE;"F04";"F04c";"FJ11";14;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";1044,3;;;304191;3
FALSE;"F04";"F04c";"FJ11";14;0;0;0;1;3;"Dologi kiadások";2290,4;;;304191;3
FALSE;"F04";"F04c";"FJ11";14;0;0;0;1;4;"Ellátottak pénzbeli juttatásai";171,6;;;304191;3
FALSE;"F04";"F04c";"FJ11";14;0;0;0;2;0;"Felhalmozási költségvetés";;;;304191;2
FALSE;"F04";"F04c";"FJ11";14;0;0;0;2;6;"Beruházások";322,4;;;304191;3
FALSE;"F08";"F08b";"FJ11";15;0;0;0;0;0;"Forster Gyula Nemzeti Örökségvédelmi és Vagyongazdálkodási Központ";;667,5;3732,9;347673;1
FALSE;"F08";"F08b";"FJ11";15;0;0;0;1;0;"Működési költségvetés";;;;347673;2
FALSE;"F08";"F08b";"FJ11";15;0;0;0;1;1;"Személyi juttatások";1506;;;347673;3
FALSE;"F08";"F08b";"FJ11";15;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";403,2;;;347673;3
FALSE;"F08";"F08b";"FJ11";15;0;0;0;1;3;"Dologi kiadások";1645,1;;;347673;3
FALSE;"F08";"F08b";"FJ11";15;0;0;0;2;0;"Felhalmozási költségvetés";;;;347673;2
FALSE;"F08";"F08b";"FJ11";15;0;0;0;2;6;"Beruházások";153,7;;;347673;3
FALSE;"F08";"F08b";"FJ11";15;0;0;0;2;7;"Felújítások";692,4;;;347673;3
FALSE;"F01";"F01a";"FJ11";17;0;0;0;0;0;"Nemzeti Kommunikációs Hivatal";;;434,7;348784;1
FALSE;"F01";"F01a";"FJ11";17;0;0;0;1;0;"Működési költségvetés";;;;348784;2
FALSE;"F01";"F01a";"FJ11";17;0;0;0;1;1;"Személyi juttatások";218,3;;;348784;3
FALSE;"F01";"F01a";"FJ11";17;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";59,3;;;348784;3
FALSE;"F01";"F01a";"FJ11";17;0;0;0;1;3;"Dologi kiadások";137,1;;;348784;3
FALSE;"F01";"F01a";"FJ11";17;0;0;0;2;0;"Felhalmozási költségvetés";;;;348784;2
FALSE;"F01";"F01a";"FJ11";17;0;0;0;2;6;"Beruházások";20;;;348784;3
FALSE;"F16";"F16";"FJ11";30;0;0;0;0;0;"Fejezeti kezelésű előirányzatok";;;;296635;1
FALSE;"F16";"F16";"FJ11";30;1;0;0;0;0;"Célelőirányzatok";;;;334706;2
FALSE;"F01";"F01c";"FJ11";30;1;1;0;0;0;"Kormányfői protokoll";500;;500;296646;3
FALSE;"F01";"F01f";"FJ11";30;1;2;0;0;0;"Kormányzati kommunikációval kapcsolatos feladatok";1090;;1090;331340;3
FALSE;"F01";"F01f";"FJ11";30;1;3;0;0;0;"Konzultációk kiadásai";600;;600;334717;3
FALSE;"F08";"F08f";"FJ11";30;1;6;0;0;0;"Nemzeti Sírkerthez és Emlékhelyekhez kapcsolódó kiadások";74,2;;74,2;331684;3
FALSE;"F08";"F08f";"FJ11";30;1;7;0;0;0;"A Versenyszféra és a Kormány Állandó Konzultációs Fórumával kapcsolatos kiadások";600;;600;334217;3
FALSE;"F08";"F08f";"FJ11";30;1;8;0;0;0;"Antall József Politika- és Társadalomtudományi Tudásközpont Alapítvány támogatása";100;;100;335751;3
FALSE;"F08";"F08f";"FJ11";30;1;9;0;0;0;"Az Élet Menete Alapítvány támogatása";70;;70;338140;3
FALSE;"F08";"F08f";"FJ11";30;1;10;0;0;0;"Az Országos Közszolgálati Érdekegyeztető Tanács tevékenységében közreműködő szervezetek támogatása";300;;300;335173;3
FALSE;"F08";"F08d";"FJ11";30;1;17;0;0;0;"Magyarországi Zsidó Örökség Közalapítvány működéséhez és feladatainak ellátásához szükséges hozzájárulás";58;;58;294668;3
FALSE;"F08";"F08b";"FJ11";30;1;18;0;0;0;"Holocaust Dokumentációs Központ és Emlékgyűjtemény Közalapítvány";220;;220;295546;3
FALSE;"F04";"F04d";"FJ11";30;1;19;0;0;0;"Alapítvány a Kelet- és Közép-európai Kutatásért és Képzésért";150;;150;295557;3
FALSE;"F08";"F08f";"FJ11";30;1;30;0;0;0;"Batthyány Lajos Alapítvány működéséhez és feladatainak ellátásához szükséges hozzájárulás";200;;200;347662;3
FALSE;"F13";"F13b";"FJ11";30;1;32;0;0;0;"Bocuse d?Or szakácsverseny 2016. évi európai döntője";614,8;;614,8;347739;3
FALSE;"F11";"F11";"FJ11";30;1;37;0;0;0;"Országos Építésügyi és Területrendezési e-Nyilvántartás";263,3;;263,3;296246;3
FALSE;"F11";"F11";"FJ11";30;1;38;0;0;0;"Építésügyi, építészeti és területrendezési feladatok";589;;589;302624;3
FALSE;"F11";"F11";"FJ11";30;1;39;0;0;0;"Dokumentációs Központ fenntartása és fejlesztése/az elektronikus Területrendezési és Építésügyi Nyilvántartás Müködtetése";148,5;;148,5;302635;3
FALSE;"F08";"F08b";"FJ11";30;1;42;0;0;0;"Közép- és Kelet-európai Történelem és Társadalom Kutatásért Közalapítvány támogatása";;;;302091;3
FALSE;"F08";"F08b";"FJ11";30;1;42;1;0;0;"Közép- és Kelet-európai Történelem és Társadalom Kutatásért Közalapítvány működésének támogatása";260;;260;354384;4
FALSE;"F08";"F08b";"FJ11";30;1;42;2;0;0;"Közép- és Kelet-európai Történelem és Társadalom Kutatásért Közalapítvány szakmai feladatainak támogatása";1440;;1440;354395;4
FALSE;"F08";"F08b";"FJ11";30;1;43;0;0;0;"Kulturális örökségvédelmi szakmai feladatok";40,3;;40,3;295146;3
FALSE;"F08";"F08b";"FJ11";30;1;44;0;0;0;"Világörökségi törvényből adódó feladatok ellátása";140;;140;303002;3
FALSE;"F08";"F08f";"FJ11";30;1;45;0;0;0;"Magyar Kormánytisztviselői Kar működésének támogatása";70;;70;343239;3
FALSE;"F04";"F04c";"FJ11";30;1;46;0;0;0;"Ludovika Campus";12515;;12515;333751;3
FALSE;"F01";"F01c";"FJ11";30;1;47;0;0;0;"Határon Átnyúló Kezdeményezések Közép-európai Segítő Szolgálata";70;;70;296735;3
FALSE;"F08";"F08b";"FJ11";30;1;48;0;0;0;"Nemzeti emlékhelyekkel kapcsolatos feladatok ellátása";49,5;;49,5;303013;3
FALSE;"F08";"F08b";"FJ11";30;1;50;0;0;0;"Határontúli műemlék-felújítási program";200;;200;347773;3
FALSE;"F11";"F11";"FJ11";30;1;55;0;0;0;"Területrendezési feladatok";49,5;;49,5;347917;3
FALSE;"F08";"F08b";"FJ11";30;1;57;0;0;0;"Kulturális fejlesztési, örökségvédelmi és egyéb feladatok ellátásának támogatása gazdasági társaságok részére";1647,5;;1647,5;348617;3
FALSE;"F08";"F08b";"FJ11";30;1;58;0;0;0;"Örökségvédelmi civil szervezetek támogatása";3,7;;3,7;348751;3
FALSE;"F01";"F01c";"FJ11";30;1;59;0;0;0;"Közép-kelet európai regionális együttműködés";30;;30;348340;3
FALSE;"F01";"F01a";"FJ11";30;1;60;0;0;0;"Fővárosi és megyei kormányhivatalok működésével kapcsolatos egyéb feladatok";740;;740;348351;3
FALSE;"F08";"F08f";"FJ11";30;1;63;0;0;0;"Szabadságharcosokért Közalapítvány támogatása";200;;200;32696;3
FALSE;"F01";"F01a";"FJ11";30;1;66;0;0;0;"Kormányablak program megvalósítása";385,9;;385,9;349617;3
FALSE;"F01";"F01c";"FJ11";30;1;69;0;0;0;"EU utazási költségtérítések";479,7;479,5;0,2;263067;3
FALSE;"F08";"F08f";"FJ11";30;1;70;0;0;0;"A Magyar Foundation of North America támogatása";612,4;;612,4;351495;3
FALSE;"F11";"F11";"FJ11";30;1;72;0;0;0;"Építésügyi bontási feladatok";148,5;;148,5;353584;3
FALSE;"F01";"F01c";"FJ11";30;1;73;0;0;0;"Nemzetközi kötelezettségek teljesítése";11,9;;11,9;353628;3
FALSE;"F08";"F08b";"FJ11";30;1;74;0;0;0;"Egyes kiemelt rekonstrukciók és szakmai programok támogatása";1000;;1000;353639;3
FALSE;"F08";"F08b";"FJ11";30;1;75;0;0;0;"Nemzeti Hauszmann Terv";3400;;3400;353640;3
FALSE;"F08";"F08b";"FJ11";30;1;76;0;0;0;"AVICENNA Kutatási Nonprofit Kft. működésének támogatása";150;;150;354851;3
FALSE;"F01";"F01a";"FJ11";30;2;0;0;0;0;"Fejezeti általános tartalék";3424;;3424;296668;2
FALSE;"F01";"F01f";"FJ11";30;3;0;0;0;0;"Határon túli magyarok programjainak támogatása";;;;258767;2
FALSE;"F08";"F08f";"FJ11";30;3;1;0;0;0;"Nemzetpolitikai tevékenység támogatása";5496,4;;5496,4;228895;3
FALSE;"F01";"F01a";"FJ11";30;5;0;0;0;0;"Fővárosi és megyei kormányhivatalok peres ügyei";10;;10;344762;2
FALSE;"F01";"F01a";"FJ11";30;6;0;0;0;0;"Fejezeti stabilitási tartalék";1741,2;;1741,2;352073;2
FALSE;"F01";"F01b";"FJ11";31;0;0;0;0;0;"Kormányzati Ellenőrzési Hivatal";;;;223614;1
FALSE;"F01";"F01b";"FJ11";31;1;0;0;0;0;"Kormányzati Ellenőrzési Hivatal";;7,1;996,7;4888;2
FALSE;"F01";"F01b";"FJ11";31;1;0;0;1;0;"Működési költségvetés";;;;4888;3
FALSE;"F01";"F01b";"FJ11";31;1;0;0;1;1;"Személyi juttatások";653;;;4888;4
FALSE;"F01";"F01b";"FJ11";31;1;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";172,3;;;4888;4
FALSE;"F01";"F01b";"FJ11";31;1;0;0;1;3;"Dologi kiadások";169,6;;;4888;4
FALSE;"F01";"F01b";"FJ11";31;1;0;0;2;0;"Felhalmozási költségvetés";;;;4888;3
FALSE;"F01";"F01b";"FJ11";31;1;0;0;2;6;"Beruházások";4,8;;;4888;4
FALSE;"F01";"F01b";"FJ11";31;1;0;0;2;8;"Egyéb felhalmozási célú kiadások";4,1;;;4888;4
FALSE;"F16";"F16";"FJ11";31;2;0;0;0;0;"Fejezeti kezelésű előirányzatok";;;;352084;2
FALSE;"F01";"F01a";"FJ11";31;2;1;0;0;0;"Fejezeti stabilitási tartalék";10,2;;10,2;352095;3
FALSE;"F16";"F16";"FJ11";32;0;0;0;0;0;"Rendkívüli kormányzati intézkedések";1e+05;;;297102;1
FALSE;"F16";"F16";"FJ11";33;0;0;0;0;0;"Országvédelmi Alap";70000;;;271734;1
FALSE;"F16";"F16";"FJ11";34;0;0;0;0;0;"Céltartalékok";;;;1360;1
FALSE;"F01";"F01a";"FJ11";34;1;0;0;0;0;"Közszférában foglalkoztatottak bérkompenzációja";20000;;;329928;2
FALSE;"F01";"F01a";"FJ11";34;2;0;0;0;0;"Különféle kifizetések";6000;;;235149;2
FALSE;"F01";"F01a";"FJ11";34;3;0;0;0;0;"Ágazati életpályák";135425,5;;;352239;2
FALSE;"F01";"F01b";"FJ11";35;0;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos bevételek és kiadások";;;;349306;1
FALSE;"F01";"F01b";"FJ11";35;2;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos kiadások";;;;349339;2
FALSE;"F01";"F01b";"FJ11";35;2;1;0;0;0;"A Miniszterelnökség tulajdonosi joggyakorlásával kapcsolatos kiadások";;;;349317;3
FALSE;"F01";"F01b";"FJ11";35;2;1;1;0;0;"Paks II Atomerőmű Fejlesztő Zrt. tőkeemelése";113075;;;349351;4
FALSE;"F01";"F01b";"FJ11";35;2;1;2;0;0;"Az MFB Zrt. működésének támogatása";400;;;349362;4
FALSE;"F01";"F01b";"FJ11";35;2;2;0;0;0;"Az MFB Zrt. rábízott vagyonába tartozó tulajdonosi joggyakorlással kapcsolatos kiadások";;;;349328;3
FALSE;"F01";"F01b";"FJ11";35;2;2;2;0;0;"Az MFB Zrt. rábízott vagyonához kapcsolódó tanácsadói, értékbecslői, jogi képviseleti kiadások";300;;;349384;4
FALSE;"F16";"F16";"FJ12";0;0;0;0;0;0;"XII. FÖLDMŰVELÉSÜGYI MINISZTÉRIUM";;;;4228;0
FALSE;"F01";"F01a";"FJ12";1;0;0;0;0;0;"Földművelésügyi Minisztérium igazgatása";;147,6;6084,4;4240;1
FALSE;"F01";"F01a";"FJ12";1;0;0;0;1;0;"Működési költségvetés";;;;4240;2
FALSE;"F01";"F01a";"FJ12";1;0;0;0;1;1;"Személyi juttatások";4096,5;;;4240;3
FALSE;"F01";"F01a";"FJ12";1;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";1155,9;;;4240;3
FALSE;"F01";"F01a";"FJ12";1;0;0;0;1;3;"Dologi kiadások";941,8;;;4240;3
FALSE;"F01";"F01a";"FJ12";1;0;0;0;2;0;"Felhalmozási költségvetés";;;;4240;2
FALSE;"F01";"F01a";"FJ12";1;0;0;0;2;6;"Beruházások";10;;;4240;3
FALSE;"F01";"F01a";"FJ12";1;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";27,8;;;4240;3
FALSE;"F10";"F10";"FJ12";2;0;0;0;0;0;"Nemzeti Élelmiszerlánc-biztonsági Hivatal";;20792,6;;4273;1
FALSE;"F10";"F10";"FJ12";2;0;0;0;1;0;"Működési költségvetés";;;;4273;2
FALSE;"F10";"F10";"FJ12";2;0;0;0;1;1;"Személyi juttatások";6010,5;;;4273;3
FALSE;"F10";"F10";"FJ12";2;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";1690,3;;;4273;3
FALSE;"F10";"F10";"FJ12";2;0;0;0;1;3;"Dologi kiadások";5527,6;;;4273;3
FALSE;"F10";"F10";"FJ12";2;0;0;0;1;5;"Egyéb működési célú kiadások";300;;;4273;3
FALSE;"F10";"F10";"FJ12";2;0;0;0;2;0;"Felhalmozási költségvetés";;;;4273;2
FALSE;"F10";"F10";"FJ12";2;0;0;0;2;6;"Beruházások";6514,2;;;4273;3
FALSE;"F10";"F10";"FJ12";2;0;0;0;2;7;"Felújítások";750;;;4273;3
FALSE;"F10";"F10";"FJ12";3;0;0;0;0;0;"Földmérési és Távérzékelési Intézet";;2055;98,2;4327;1
FALSE;"F10";"F10";"FJ12";3;0;0;0;1;0;"Működési költségvetés";;;;4327;2
FALSE;"F10";"F10";"FJ12";3;0;0;0;1;1;"Személyi juttatások";1310,6;;;4327;3
FALSE;"F10";"F10";"FJ12";3;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";351,3;;;4327;3
FALSE;"F10";"F10";"FJ12";3;0;0;0;1;3;"Dologi kiadások";489,3;;;4327;3
FALSE;"F10";"F10";"FJ12";3;0;0;0;1;5;"Egyéb működési célú kiadások";1,5;;;4327;3
FALSE;"F10";"F10";"FJ12";3;0;0;0;2;0;"Felhalmozási költségvetés";;;;4327;2
FALSE;"F10";"F10";"FJ12";3;0;0;0;2;6;"Beruházások";0,5;;;4327;3
FALSE;"F10";"F10";"FJ12";4;0;0;0;0;0;"Állami Ménesgazdaság";;231,7;213,5;4338;1
FALSE;"F10";"F10";"FJ12";4;0;0;0;1;0;"Működési költségvetés";;;;4338;2
FALSE;"F10";"F10";"FJ12";4;0;0;0;1;1;"Személyi juttatások";104,5;;;4338;3
FALSE;"F10";"F10";"FJ12";4;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";33,3;;;4338;3
FALSE;"F10";"F10";"FJ12";4;0;0;0;1;3;"Dologi kiadások";277,1;;;4338;3
FALSE;"F10";"F10";"FJ12";4;0;0;0;1;5;"Egyéb működési célú kiadások";0,3;;;4338;3
FALSE;"F10";"F10";"FJ12";4;0;0;0;2;0;"Felhalmozási költségvetés";;;;4338;2
FALSE;"F10";"F10";"FJ12";4;0;0;0;2;6;"Beruházások";30;;;4338;3
FALSE;"F10";"F10";"FJ12";5;0;0;0;0;0;"Mezőgazdasági és Vidékfejlesztési Hivatal";;50;14646,3;212087;1
FALSE;"F10";"F10";"FJ12";5;0;0;0;1;0;"Működési költségvetés";;;;212087;2
FALSE;"F10";"F10";"FJ12";5;0;0;0;1;1;"Személyi juttatások";6931,8;;;212087;3
FALSE;"F10";"F10";"FJ12";5;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";2019,3;;;212087;3
FALSE;"F10";"F10";"FJ12";5;0;0;0;1;3;"Dologi kiadások";3766,6;;;212087;3
FALSE;"F10";"F10";"FJ12";5;0;0;0;1;5;"Egyéb működési célú kiadások";1909;;;212087;3
FALSE;"F10";"F10";"FJ12";5;0;0;0;2;0;"Felhalmozási költségvetés";;;;212087;2
